,VTI,VXUS,BND,VOO
2016-06-26,142.48763365284927,148.85338055608207,109.95392238678865,151.128740361581
2016-06-27,142.0385992549617,148.61156750021067,109.66426153741256,151.1806587624188
2016-06-28,139.52954598357377,146.7642393276992,110.50102627367622,148.49239968797042
2016-06-29,139.29395075805635,146.24291389046846,110.3902972851172,148.58170698196804
2016-06-30,135.88491038629724,144.84633977289468,110.10005641856708,144.91713088448245
2016-07-01,135.2891561814888,144.85295902925145,109.57838420891926,144.42249924273776
2016-07-02,138.43685006830785,146.21008529629842,109.42875942290493,147.6331095137929
2016-07-03,139.16402705623,146.78849859459697,109.18139211954019,148.54092422352954
2016-07-04,142.0569033746426,148.9140875177964,109.39736811623698,151.31097526846239
2016-07-05,140.590092017574,148.14700787390913,110.05170689777918,149.81979511287932
2016-07-06,140.15779478842248,147.7802337892699,109.58125404935923,149.53531935173535
2016-07-07,141.61498050907798,148.5258648195236,109.32594431761326,151.16846364836124
2016-07-08,140.98217398139644,147.9432807782756,110.13148432472578,150.40842609162638
2016-07-09,140.47672607853633,146.94909209051085,110.34065784335895,149.82685539843555
2016-07-10,139.5123496705268,147.32157737141398,111.08546613278294,148.63514653606362
2016-07-11,136.6408981178211,145.88729777969564,111.000798987994,145.78727945153045
2016-07-12,133.66906959476668,144.23791872589317,110.69839638965482,142.81971313153863
2016-07-13,133.75114600580292,143.46425891319782,110.41388686430922,143.08368860324674
2016-07-14,133.9713762346837,144.12320547787246,111.25772133691608,142.93453199017767
2016-07-15,136.47377120483696,146.23354210729133,110.89338388981555,145.31584035461447
2016-07-16,136.244748530332,146.8307176377281,110.97833441004224,145.42932093895269
2016-07-17,134.078313423813,145.02948399882723,110.52501897837641,143.23726479487019
2016-07-18,135.4791739442499,145.79397516979554,109.44783830364122,144.82832440040292
2016-07-19,136.2073827904593,146.71912676314318,109.97002983849565,145.34304185226165
2016-07-20,137.3132458611074,148.6450199008793,109.43925845512483,146.6258906395601
2016-07-21,136.59526909742596,147.96265238155223,109.57521026497001,145.75064742159233
2016-07-22,135.6169993686146,147.16864884222574,109.18134096270447,144.48358616324094
2016-07-23,136.71678100465203,147.0445342063731,109.27023096893632,145.7622792159647
2016-07-24,134.11970258593377,144.3120912476422,109.67313970588599,142.76514021414073
2016-07-25,133.47854407542127,144.16647364452908,110.0492921428724,142.02063107796857
2016-07-26,132.64022532431164,144.68267747287862,110.92757522658394,141.32626988648119
2016-07-27,132.82786872072896,144.12014451838934,110.49697648245886,141.66943775759904
2016-07-28,133.5143725879449,145.8692466682921,110.93509192054425,142.050399104437
2016-07-29,135.1577003695297,146.3416803046554,110.63149496878049,143.87038280321212
2016-07-30,138.25870866235658,151.58070283761185,111.25487993608216,147.10259624667205
2016-07-31,139.154191130207,153.10613051545124,111.24544623235583,148.48387039522927
2016-08-01,139.57805332075083,153.8926636235576,111.57193187078602,149.02978736525554
2016-08-02,140.96095535199328,154.46050320552567,111.25567199668869,150.26202401154998
2016-08-03,141.72301784309664,155.78939172726243,111.53571502917916,151.47082247073095
2016-08-04,141.77830533611834,156.43489870458444,111.20683344568573,151.46037255066994
2016-08-05,142.9538793270251,158.18843580617886,111.1991441114098,152.70489634665745
2016-08-06,140.5733088083418,155.83232209103494,111.53104353975228,150.30489765077445
2016-08-07,141.43017304609202,156.57682227417607,111.53424812939076,151.0685920805427
2016-08-08,142.608105330397,157.9365830210089,111.77353361998878,152.19463384582937
2016-08-09,139.21200362139828,156.09638294375102,111.78703518536177,148.38213729877637
2016-08-10,140.3630687149457,156.6880340000684,112.13618813059077,149.74477756063885
2016-08-11,141.50797591562693,156.358587826118,112.41094886284388,151.02079821283684
2016-08-12,140.98320121759613,156.03074575063175,111.74518713968993,150.59966696426343
2016-08-13,139.41159486688312,153.43154043636477,110.98914758708021,149.23553714134636
2016-08-14,138.48612524896558,154.04118674311235,111.0090855771741,147.85058839559773
2016-08-15,136.80633637286155,153.73829870304743,111.14541267131126,145.9377110140177
2016-08-16,137.11504295102088,154.43976881207564,111.64886856880771,146.59116296711971
2016-08-17,136.62125208646862,152.77512485217574,111.3157167695555,146.1482397965174
2016-08-18,135.1992923265943,150.67614755909548,111.34129369219319,144.62801560388542
2016-08-19,135.31053227060144,150.06742124337774,111.1503839844876,144.54955981980083
2016-08-20,136.72931608777367,152.16575563399184,110.56169978072444,145.8800954383635
2016-08-21,134.48529097945263,149.66121617398076,110.47509564313272,143.16837447335428
2016-08-22,133.1490647268495,147.61682043915198,110.44054026719172,141.77600256720186
2016-08-23,132.12640690342252,146.89221482053478,110.27253060021609,140.64502685340315
2016-08-24,134.6780820695737,150.19651087932723,109.92467191313673,143.5624291763066
2016-08-25,135.97063102191444,150.2397360410383,110.07008424736797,145.28999608422941
2016-08-26,134.31212897307347,148.0072963120715,110.36308910213634,143.5823521735384
2016-08-27,135.20773757161666,149.03535317319754,110.55283778355647,144.23337170091204
2016-08-28,136.86485291360094,151.438719977119,110.60678284169418,145.99247716138214
2016-08-29,134.56526925000378,149.95288782925627,110.93353114452522,143.5284208848322
2016-08-30,136.33133519637352,151.12508215044497,111.08718658143168,145.17416376553166
2016-08-31,136.35693144886787,150.96824072820948,111.15503320228758,145.12150752149086
2016-09-01,136.21669184755376,151.5730352107995,111.1057893693536,144.61195760143985
2016-09-02,138.96423109485247,155.11827024153368,110.76221223785083,147.70270412869436
2016-09-03,138.2395089579846,154.72693879652368,110.92641903224398,146.88174485903036
2016-09-04,137.08111954038918,153.08509567373497,110.49665652357406,145.48699766858635
2016-09-05,137.03946050745282,152.37489198529212,110.66723992183579,145.78951197781797
2016-09-06,136.2057375057541,151.8682525868914,110.9090057773767,145.01407137535497
2016-09-07,136.38405304249167,152.67029398025645,111.20015932111696,144.91361080892648
2016-09-08,137.78175107285733,154.64286558544853,111.01186620045385,146.4199865287649
2016-09-09,138.90522992404203,155.38408647928946,111.3889757732744,148.1551754386597
2016-09-10,137.73778625316496,153.0924703766554,111.33688348811732,147.09519977401732
2016-09-11,137.44184195299937,154.14840216934164,111.0253750736593,146.9663737801144
2016-09-12,136.5656970557947,154.9623820983115,112.05079679221022,145.818585556223
2016-09-13,135.78179126368605,155.06064568281153,112.03392516319492,144.98399157935802
2016-09-14,135.88217378887668,153.35063056874452,111.76565041057967,144.94999632342146
2016-09-15,135.1886118204326,154.0559313176015,111.48909649786454,144.42238225571356
2016-09-16,134.82486828659376,153.4630331034983,111.76795838591727,144.1103505640645
2016-09-17,135.75297275720058,155.1284452546454,111.76472274926206,144.9677490609761
2016-09-18,134.15433462635767,152.95812147280742,112.82817196325522,143.51771525196418
2016-09-19,132.17247960785522,150.01724645527898,112.86558424389712,141.53635528333865
2016-09-20,133.04995924682135,150.52314318495078,112.77299322224515,142.55921790210638
2016-09-21,133.2390442505663,148.67201628053638,112.37478106034015,142.59095207531882
2016-09-22,133.56251458630373,151.57156295114058,112.93469482366534,142.8520961223419
2016-09-23,135.0105387762037,153.232389399599,113.15257221490359,144.53413465323956
2016-09-24,138.20079482958312,154.92248832608638,113.14214494735111,147.73268440425
2016-09-25,139.12862003591516,154.8404847042564,112.8408502629863,148.67278256332997
2016-09-26,140.72168147189444,157.0109763069985,112.46176241183142,150.4084856784399
2016-09-27,139.66014248470978,154.912602639176,112.22005318025015,149.22240776465202
2016-09-28,143.54288961995266,158.55590716057807,111.69368822779762,153.25479400865885
2016-09-29,145.26020766430548,161.9465029286725,111.34656944618027,154.64849624186198
2016-09-30,148.38886267509136,164.94441606863782,111.0278846275023,158.12441066272095
2016-10-01,144.04837634878496,161.266832880815,111.2136863931378,153.74901164318476
2016-10-02,142.467723649243,159.98503448446863,110.89085943911002,152.154257189129
2016-10-03,141.09475411066404,158.40435145699107,110.47147012022324,150.8788127011532
2016-10-04,142.5237067885408,159.37670021250398,110.44044062773355,152.06315109756702
2016-10-05,142.10695698768455,158.95330160505253,111.45456079340829,151.3136606412825
2016-10-06,144.51622782199453,161.91898931796715,111.67503433895058,154.29555051238898
2016-10-07,145.18774698210564,162.84243557791675,111.7043590388572,155.31996175946006
2016-10-08,147.0476004109202,163.7934138913801,111.08433551771431,157.2897597407244
2016-10-09,145.78843584262043,162.64505865660735,111.5761212194397,155.81936084670522
2016-10-10,145.7841453592355,162.6748755940477,111.91960318840202,155.24960802164364
2016-10-11,144.85344192000548,162.0696729872122,112.43454985750556,154.12615794586256
2016-10-12,141.8557144023328,160.10312878518963,112.31442421528438,150.66961912291222
2016-10-13,140.92188197745313,159.10544370347623,112.06850675469946,149.1702459443209
2016-10-14,142.41040998776165,161.56685508801473,112.48573698931392,150.46150170640294
2016-10-15,142.15157015425203,161.31526135750443,112.7282627619975,150.34811232310483
2016-10-16,141.03984532362804,160.41505063940295,112.93908782849567,149.5257940326113
2016-10-17,142.22355186930454,162.1680525422127,113.07172142270798,151.11725168925557
2016-10-18,142.94477519332506,161.9359773726015,113.50079985111594,152.03932388437062
2016-10-19,142.2958384580695,160.89285331254166,113.56432436621198,151.47001826657802
2016-10-20,142.6767057277643,161.49544648977368,114.28224164780447,152.11148693466197
2016-10-21,143.04788905408796,162.69786118790702,114.00329047885964,152.62461634805717
2016-10-22,146.02949443862605,165.03438485212172,113.60075815546318,155.6630068577749
2016-10-23,144.30246227869594,162.75915787790836,113.37034332627378,153.49803356893983
2016-10-24,144.39325560080093,163.68971996072156,113.14122456841149,153.9868277348382
2016-10-25,145.28988254759938,165.44336258758975,113.0189112579692,155.16552652088035
2016-10-26,143.56783012823485,164.81186795528953,113.23820738943589,153.46994631345572
2016-10-27,141.73082888782793,162.31024680982787,113.37761908739981,151.28294690788871
2016-10-28,142.53491650607936,161.66224916251585,113.5158382848563,151.84284400806547
2016-10-29,143.48667865318592,163.0610955466611,113.31989201769093,153.01275625076008
2016-10-30,143.9728495924958,162.93307685840443,112.84363195568656,153.07984846534066
2016-10-31,144.60540942551373,161.93245133784592,112.65924424713982,153.70214630139938
2016-11-01,145.777706633127,162.6132696209229,112.47726214403325,155.1409147640361
2016-11-02,146.39422361735646,163.4184089322675,112.70262615706517,155.41396580761904
2016-11-03,147.70912352165868,165.10513267969372,112.37604111587511,156.76926046138618
2016-11-04,147.71062950399784,164.9508023010704,112.49315585294543,157.1333154926861
2016-11-05,149.57832656598657,165.21802332460294,112.53619855342917,159.4536261279845
2016-11-06,150.29815246625535,166.87253728649748,113.47505519117635,160.44621416533485
2016-11-07,150.78854421106033,168.30191375035264,113.67807432470747,160.97530034885895
2016-11-08,150.2597080423158,169.39996909965322,113.58459737258684,160.8218523279729
2016-11-09,151.17425829763147,168.74422475342342,113.52713772331266,161.2695116959652
2016-11-10,152.3084318641951,170.57113678986912,113.40752384874821,162.5232486395402
2016-11-11,155.73168979282062,172.9391701984254,112.8799634228901,166.58261125609192
2016-11-12,159.24668283554652,175.8779410464041,113.2421477086331,170.67952098421307
2016-11-13,157.98634790761642,174.2889552165309,113.68054243055946,169.78093772733865
2016-11-14,159.06012418495135,174.24807560734837,114.33782471464286,170.7646891767104
2016-11-15,158.5314548132166,174.14028526104696,115.01809390641226,170.40942642746998
2016-11-16,159.3444928487151,175.27403347762785,115.09676203432706,171.43930481461152
2016-11-17,154.87423310707595,171.21159769397445,115.20958258442302,166.33544228067058
2016-11-18,155.61869799474908,171.60272165439062,115.88262599365282,167.52842809522144
2016-11-19,154.87230608795656,170.80029190952578,115.84516017551714,166.6186392560855
2016-11-20,155.28287816250105,170.34721753964607,115.27882963215916,167.26070567739978
2016-11-21,156.45491401384555,170.48096089322462,115.51514016264817,168.34861961650626
2016-11-22,156.9721939923972,171.71837077947322,115.61756364919388,169.03165900857243
2016-11-23,156.12975531839203,170.79440207537388,115.52146849475375,167.94075345930014
2016-11-24,155.8894705787608,168.99381003322736,115.10965787559326,167.63531357678104
2016-11-25,155.510054444592,168.41487885798426,115.05994254271717,167.36941409846307
2016-11-26,157.11315593818543,169.05484046284107,114.4692357798843,168.84823171815856
2016-11-27,156.32170984223546,168.03069233515814,114.12589325507605,167.6775891375622
2016-11-28,155.58900759670362,167.5918196561541,114.40240382991568,166.74214832352766
2016-11-29,154.93535289821872,166.1083268291006,114.27138184056085,165.83374787315853
2016-11-30,156.0062845157704,165.1863725756181,113.86705672005198,167.08378538034572
2016-12-01,156.40018845765476,168.1322963225147,114.38599199476829,167.2238174692656
2016-12-02,156.30280225784006,166.24833368724256,114.10829003582485,166.919635832959
2016-12-03,157.98607310592655,167.0374849158812,113.9687635431368,168.55823593994012
2016-12-04,161.15359980291524,169.23298341052825,114.62016689752828,172.1241649948808
2016-12-05,162.10213271486077,170.33651916216763,114.82394648793566,172.60485540328625
2016-12-06,161.66611995467625,170.82378896344053,114.93448864463736,171.76062866027792
2016-12-07,161.64390626574408,172.51802206365866,115.68271964500153,171.69546961331818
2016-12-08,163.45038458979985,173.57839289987882,114.92544064634811,173.40125016955255
2016-12-09,166.40333963008294,175.64781922344264,114.7594939993088,176.45900681864293
2016-12-10,170.04958788216615,180.24420673276995,115.84338490791694,180.2255864768393
2016-12-11,170.69318414388894,179.10583797074324,116.22117117118955,180.55986446416796
2016-12-12,171.18753845863685,178.30190347073844,115.82366064129499,180.86987058358815
2016-12-13,170.09238994607708,176.83885279310095,115.54170038921545,179.98227883783727
2016-12-14,168.0515819728273,175.43806058330404,116.0925306842748,177.665701290689
2016-12-15,166.76808577204673,174.1564320028811,116.55731345743736,176.3558206396747
2016-12-16,165.84528797196992,173.90394778657267,116.19399969915641,175.6042100159564
2016-12-17,166.6841387704286,174.2271616211378,115.80468395727266,176.27046712712823
2016-12-18,167.76431430049703,176.33559807076455,115.7157252103254,177.55416294758544
2016-12-19,163.89451666600155,172.61239518485297,115.66830108923216,173.22703015362504
2016-12-20,162.23903196007547,170.57894004471444,115.71489141871105,171.4390556725088
2016-12-21,158.22022719867675,165.19432465783376,115.21791454305479,167.36462799473202
2016-12-22,153.39289360558953,160.85780320467833,114.99764485603616,162.66667092745192
2016-12-23,152.7968267867418,160.72873515581998,115.12118934464628,161.48776292114397
2016-12-24,154.18889662793603,162.02277636020995,115.34391986516512,163.9663931428034
2016-12-25,150.63730504821842,160.83715549071306,115.5230980619959,160.280465599663
2016-12-26,150.62830717333466,160.40037980312712,115.2375490969263,160.3776448793204
2016-12-27,148.12112493212115,159.07177471995467,115.21363226465348,157.43913239036235
2016-12-28,147.4370558642771,159.6850734870707,115.19123078658544,156.8161124966269
2016-12-29,146.28934094998752,159.44203087219125,115.59482084936568,156.054585277237
2016-12-30,146.0661958730335,159.871053639371,115.73796345973433,156.14397516810027
2016-12-31,144.94910963253395,159.63197330047998,115.78554113962028,154.94578076472038
2017-01-01,145.16467680858182,160.02967116154255,115.77681685599421,155.23858712467793
2017-01-02,147.81218990836,163.16033927055088,116.23974185477547,157.9373724576015
2017-01-03,146.39788591785072,162.88341156588507,116.75618425949472,156.79010438807111
2017-01-04,145.46775133525327,161.8530072515575,116.07162551262684,155.73839879117065
2017-01-05,147.16742071760063,162.81371028579997,116.24687878464164,157.5060979871724
2017-01-06,147.77156959909732,162.18321238267788,116.11340288220468,157.41286500861327
2017-01-07,147.52729167602416,160.3802083007132,116.376217825041,157.3457054157999
2017-01-08,148.37002493895585,162.50700141758117,116.20370965580466,158.69889756595305
2017-01-09,149.99595842122764,163.60504166941044,116.61459615124241,160.14304355025067
2017-01-10,148.67017358111357,161.8919902331638,116.33322441778225,158.4840298053037
2017-01-11,150.78677319820352,163.36669748323936,116.4168820018968,160.59421738456223
2017-01-12,147.7613315206306,161.12185681046515,115.7216905205988,157.40645745663994
2017-01-13,145.54975158050246,161.18048922206032,116.40825380041203,155.06557634500223
2017-01-14,147.68856076038142,162.13998180823725,116.484063222022,157.39162419969875
2017-01-15,148.1949237007792,163.7689508469641,116.96399149265106,157.99140070588948
2017-01-16,145.49824850402445,160.5490726965305,116.8148679448039,155.16512636906037
2017-01-17,143.71097489354966,161.34045364801705,117.81099548830589,153.38272261470513
2017-01-18,143.89276987279595,161.26835298243734,117.39092844103287,153.62212912250413
2017-01-19,144.37595504848147,160.46201281471423,117.34599060193193,154.10856635776994
2017-01-20,141.33725539407456,157.0557808131422,117.09713942395936,151.35985169495768
2017-01-21,142.28779484456214,156.58366765695797,117.09434410065475,152.00880732412767
2017-01-22,144.08840616177386,157.6239841342743,116.96836052491068,154.26209857193177
2017-01-23,142.06357554365462,154.6092880224102,116.55966044664297,152.38332232157092
2017-01-24,139.69547379562636,150.02240975999544,116.0042235768343,150.01690820621087
2017-01-25,141.64837367090942,151.17695572638615,115.74926637342607,152.40309563523192
2017-01-26,138.72784730904957,148.44240241427886,115.8148080659521,149.38686020151286
2017-01-27,137.9936768372574,147.85648539136602,114.82823403708726,148.4925555240403
2017-01-28,138.76148122407744,147.5932792286682,114.7066268111412,149.4354817217673
2017-01-29,138.28868869072303,147.3413508980932,114.35646767979767,148.90283864899655
2017-01-30,139.30235744412653,148.2773864487694,114.13551569707872,150.06255520347617
2017-01-31,140.48734272492487,147.40012364866513,114.29678220662657,151.2550183093661
2017-02-01,141.22466150079833,149.01833215171453,113.91364344052045,151.90146160400565
2017-02-02,140.82942090940097,147.9847268862077,114.50350239632117,151.2529790743801
2017-02-03,140.0115346136205,147.49276741434883,114.0675472891393,150.31008540287087
2017-02-04,140.57588733853504,147.62999160538286,113.98064081080017,150.79954062208645
2017-02-05,138.2403087087802,146.03289341621192,114.76072335431589,148.28266201022043
2017-02-06,138.653898866224,146.94689667570103,114.3496255549358,149.15480919703896
2017-02-07,139.0328881461302,148.66081703450692,114.28764630687375,150.00704638762906
2017-02-08,140.31044724490388,150.16586176546065,114.44692343514444,151.32402394954102
2017-02-09,142.2723710531147,151.8623271981383,113.65906134017504,153.20623168483291
2017-02-10,142.03886791123384,151.932800008229,113.6881551198522,153.26213542799977
2017-02-11,138.98005487107525,149.56108724049827,113.03164378314692,150.1969246274185
2017-02-12,138.89509064173666,149.84503200461356,112.75528866919294,150.43372367182616
2017-02-13,140.58864365982268,151.73059726571938,112.7679408830621,152.41016914448744
2017-02-14,139.5323659408923,151.61920116281652,113.55584877536309,151.50463078684288
2017-02-15,138.44831344319797,151.0316717958738,113.11315731212639,150.4987495796323
2017-02-16,139.2141144221475,149.95968217483255,112.38683289895381,151.29976566540006
2017-02-17,138.8051859567722,148.523051354286,112.38146193308367,150.9261853693878
2017-02-18,138.56419673557093,147.63728380936809,112.69595379772068,151.05888700883503
2017-02-19,137.87187602713743,146.51834576667426,112.81797292776245,150.22374031162957
2017-02-20,137.71776535843102,147.01990448563114,112.1758239446135,150.410214290261
2017-02-21,137.89297788694557,146.78028653412963,112.08615822262612,150.60471825516782
2017-02-22,135.26517318449118,145.94765935598417,112.34976209530197,147.8494918831313
2017-02-23,136.77700478670425,146.2750495094276,112.37764081580536,149.4403744822744
2017-02-24,138.14422458042637,145.50738150813342,112.02907569123555,150.80807348125654
2017-02-25,138.87979046089472,146.4822042637023,111.81236209626715,151.45592971198866
2017-02-26,138.76952208229386,145.59019749344904,112.02329550678908,151.2460613410511
2017-02-27,134.28622045244475,141.6783752785143,111.62932740280252,146.00833769311114
2017-02-28,132.4744067279798,140.30173802265344,112.19204498198118,144.10294064731485
2017-03-01,131.62896822325482,139.98468087478443,112.09206302941676,143.03981661567653
2017-03-02,129.97622464310808,137.17006510594604,111.72423584876272,141.30876675709786
2017-03-03,129.89359363066438,136.74442533250547,111.30358985030028,141.3821864251904
2017-03-04,128.02436910776066,135.86622806336294,111.0520468952723,139.20412669276712
2017-03-05,125.9661254884089,133.78491503861903,111.3955455064391,137.0823624714318
2017-03-06,127.41217129423235,135.34704376252512,111.02186511107939,138.60204952573255
2017-03-07,126.3496316014488,135.54631955492908,110.76068025196524,137.667819738367
2017-03-08,127.67838041196879,138.08692504729413,110.83866572036665,139.27376985296706
2017-03-09,131.01928581966231,140.29820843118904,110.11663956210522,142.5254784779908
2017-03-10,132.13100844862777,139.60542927082605,109.70601931318271,143.8550940947219
2017-03-11,132.4666260157365,140.2088661124708,109.84909064548312,144.51598996491327
2017-03-12,131.10498979807372,138.53049521173736,109.48384907033844,143.25108356627132
2017-03-13,132.4947476831177,139.99710149296325,109.98316169475795,144.48276236635763
2017-03-14,135.04423696595958,143.29144286052454,110.44304179001783,147.65486623384686
2017-03-15,132.58422067550345,140.8442818821064,110.125526232321,145.16673049232207
2017-03-16,131.07520883081196,140.24546938686984,110.78132006716064,143.66235701709002
2017-03-17,131.55375743051675,139.78773791038418,110.31622682628146,144.49955839398015
2017-03-18,132.76880870120326,140.71439782459575,110.1378202955349,145.37868066440083
2017-03-19,131.22670597152114,141.0595662534087,109.93167736479734,143.7588004760427
2017-03-20,132.77606113583948,141.24671012938452,109.81512463291483,145.67865053766957
2017-03-21,132.85493509128744,143.70665183082414,109.56875988947812,146.03270602654754
2017-03-22,132.6564180805145,144.18522470935926,109.84974979623638,145.6414776565933
2017-03-23,133.0588819555514,142.8990806432997,109.82771892138787,146.15976790355745
2017-03-24,134.0768682568198,144.6095697193504,110.10349139331197,147.30647804397364
2017-03-25,132.80633587760434,142.93616955478024,110.48465726197232,146.2449687571312
2017-03-26,132.51014528251744,142.71364039526716,110.15064718088745,146.21715442888197
2017-03-27,133.5638902236295,145.20612639716308,110.0677753863683,147.30159442535532
2017-03-28,133.97279433619568,146.08258861282343,110.07213027233895,147.55495221940004
2017-03-29,135.364278752297,147.84058439809274,109.80403545324427,149.42298698847844
2017-03-30,137.210768477025,149.46712070585247,109.83286124480618,151.59456850224174
2017-03-31,135.94048361489004,148.4238528730707,109.03268934503443,150.45328552533567
2017-04-01,133.60988013666216,147.80461623478942,109.14536920250603,147.83680738384626
2017-04-02,132.72522761231477,146.78804901468956,109.66377698481627,146.2598227744833
2017-04-03,134.6954162466729,148.7152428519195,109.22524565718012,148.20075195285224
2017-04-04,137.30116934426198,150.0369151024419,108.62726721120328,151.36219696044563
2017-04-05,137.8872454101187,149.6621669290557,108.58032113477722,151.76890292225974
2017-04-06,139.66034249618264,152.04746788330795,108.90643155646372,153.796773170092
2017-04-07,142.49560554182156,154.36595978549914,108.42508859963442,157.0505320322526
2017-04-08,145.91011022730427,156.21437801826926,108.11384234500862,160.9292044971329
2017-04-09,145.8875943016399,155.25906097069665,108.41087761523414,161.49531307807982
2017-04-10,146.27616673727184,154.71369639263844,107.70289286390324,162.03412411983714
2017-04-11,148.16217493027185,156.64268848781717,107.74710124881103,163.9719260041037
2017-04-12,146.40569499267477,155.99263659704135,108.22798271412002,161.61654913345208
2017-04-13,149.09518059057305,158.67725418486833,108.80587575800509,164.21129420467267
2017-04-14,146.86782191027729,156.71687745850232,109.0082928528142,162.23729858647792
2017-04-15,148.1030434853942,157.4673153467972,108.57433147351514,163.94666623413931
2017-04-16,146.560000983701,157.73067431938725,108.70867135859879,162.66531826649327
2017-04-17,147.74779450446763,158.54879452870557,108.48316866484456,163.91150470961136
2017-04-18,148.52792499703224,159.23415960207544,108.2637461315369,164.75161082559248
2017-04-19,148.72676074059677,157.3519541985878,108.15389003686253,164.72753218882562
2017-04-20,146.86106276980598,154.25003771174633,107.27724599926556,162.3637801404088
2017-04-21,145.7541361570457,155.14374541846556,107.35754692477917,161.1976125199803
2017-04-22,146.4780176519874,155.82737233627745,107.34174503143996,161.6985407146493
2017-04-23,148.9395231374927,159.47013599859693,106.92597266259554,164.1739932899201
2017-04-24,148.53735851069354,158.20401358628774,106.99656342237198,163.54698151221749
2017-04-25,152.22889488669307,162.28580844214747,107.1945302273426,167.86718701326015
2017-04-26,154.1951251620231,163.3063551558554,106.79588019819957,170.07926877793727
2017-04-27,155.76228795551063,164.67716269939322,106.21273248053565,171.6248362077969
2017-04-28,155.70302461187308,164.5322352886062,106.93975194225543,171.15198598253602
2017-04-29,156.66075137865167,166.73750296773844,107.97908551500444,172.04805894974686
2017-04-30,157.5993698524961,168.0379959423159,108.12295361103854,173.0517426643151
2017-05-01,158.44512066114754,166.16047169022193,108.03660728444405,174.02518734372924
2017-05-02,158.1196684338414,167.9066574759063,108.06400110976648,173.56776502933346
2017-05-03,161.74017634589376,169.96459941605576,107.70892592167685,177.51647236136787
2017-05-04,163.34592475291603,171.43062163612038,107.23735806721567,179.15846137405106
2017-05-05,162.30190064061912,170.49693667133917,107.40247601435627,178.13870854811714
2017-05-06,159.12697686912674,169.02627338442844,107.67788657446037,175.05634087969648
2017-05-07,159.99567174668678,170.8122267041094,107.99511064855885,176.37988614382573
2017-05-08,161.009844571492,171.50935130255684,108.83252913960897,177.710632196114
2017-05-09,162.12388264820646,171.07950838612638,108.16308750313357,179.0646215287013
2017-05-10,162.4632316398203,170.70041377717044,108.13500356239973,179.904357180145
2017-05-11,163.81006980435131,170.5877565394769,107.92998893891124,181.18068248087474
2017-05-12,163.1685790616724,169.6365811034941,107.7062314521582,180.1333564217817
2017-05-13,163.00778494576738,168.91889860505202,106.53579511969873,180.62135817233587
2017-05-14,165.0817684339918,170.14546299677653,106.47540439972187,182.58786020573413
2017-05-15,168.31132285734967,174.57020836642846,106.7540683335112,186.44355531060793
2017-05-16,168.72008266252516,173.47549804104355,106.42412640394359,186.9631190070306
2017-05-17,167.93225859972608,172.6108390606753,106.37407315423431,186.08296429200217
2017-05-18,168.1072623202872,171.63121275162194,105.97071031412182,185.9279662682296
2017-05-19,170.03592407969887,170.94472207030267,106.10592723477397,188.46732247536653
2017-05-20,169.53392837457366,167.88436622178966,105.63973117394147,187.9296644342254
2017-05-21,167.67992156995055,165.95307785670684,106.16047768470071,186.06168099861807
2017-05-22,166.0087680075484,163.09478609959396,105.8511866784828,184.17774640633763
2017-05-23,167.01231776448512,163.29868342085777,105.96412915030326,185.86091261261566
2017-05-24,168.62291409776674,164.4228055317703,105.87774602693388,187.5576648710378
2017-05-25,170.9429248528771,165.49965212384458,105.79278181318803,190.16069678794216
2017-05-26,170.0537219874409,163.46917658678936,105.74593078287855,189.16943120127942
2017-05-27,171.08946903526393,163.68085944365623,106.1208896432787,190.04207846206648
2017-05-28,174.46801614704808,164.40240791372133,106.022451045708,193.94240517582142
2017-05-29,172.98286279287277,163.7344463854136,106.57137210667067,191.58989967524695
2017-05-30,174.0413324667445,162.03646803249302,105.87675747339146,193.3069261417878
2017-05-31,172.9791060230217,160.1296291632876,105.66484011974376,192.79274430512604
2017-06-01,169.48679172262442,156.6522776319728,106.11957735860396,189.469078889919
2017-06-02,169.36603947957707,155.38813930483633,106.739379738671,189.79129985127716
2017-06-03,170.73869418911244,155.5682508588823,106.60405882527861,191.2944547487584
2017-06-04,171.45268071201215,157.3857632640096,107.12024493102112,191.74536835787788
2017-06-05,174.1900590686815,159.5625689536925,107.3952659459771,195.2414614287992
2017-06-06,172.08689954432927,158.04551984066703,107.2170911146699,192.42563518109023
2017-06-07,172.83727956172262,160.91297996555403,106.85831968317652,193.2869961828431
2017-06-08,174.16326355000203,161.94440114740806,106.82345701824477,194.3778611620137
2017-06-09,174.6990938211002,161.56853223993087,105.9054487199729,195.41035033326787
2017-06-10,176.66512920000625,162.97409419350578,105.98186834598522,197.94471753983936
2017-06-11,177.19183895727696,164.19820266098637,105.98970965433001,198.96004321887781
2017-06-12,177.91271108096026,164.87160178730426,105.542441201733,199.89765166519547
2017-06-13,176.32525673522554,163.10561250527752,105.17847459669684,197.81372894783695
2017-06-14,180.62734348034914,167.3946805724541,106.01957572998566,202.1993669433686
2017-06-15,180.85424371332783,166.23932433904687,105.5945058490873,202.19362197964327
2017-06-16,183.46267571053804,167.6408774264316,105.91618173143031,205.28699608876448
2017-06-17,188.30872407529154,169.49534205253096,106.14647978169509,211.063745375704
2017-06-18,186.32838382046447,169.1382120731303,106.42638332335925,208.7705689512319
2017-06-19,184.68267893444855,167.25658307863625,107.11360682600373,206.90108435662472
