,Market,SMB,HML,MOM,RF
2016-07-27,-0.0031824086481764434,-0.008720387687393737,-0.007320019895333975,0.011632390645290296,0.0005180448542539589
2016-07-28,-0.0070223617700432145,0.002958671578043083,-0.013997465660374882,0.007132332392116853,0.00012116973662339811
2016-07-29,-0.010196601838801894,-0.011161674608744045,-0.004214494014139998,0.008940271489953073,7.194928618462992e-05
2016-07-30,-0.02567937132634579,-0.02587954621352222,-0.0021751813292638137,0.012925331642459792,-0.0007344303023567383
2016-07-31,-0.005419045886080175,-0.006187935086913998,0.01163005764305755,-0.01073265209488464,0.0002515825724406676
2016-08-01,0.0020509591372136543,-0.02005382785075115,0.0026561143447908944,-0.0017946235246719064,0.00029104195473715015
2016-08-02,0.04616076151144528,-0.010188115583355303,0.0007045740959940345,-0.01941701651227338,0.00022145247922988263
2016-08-03,-0.00012563345940290775,-0.004074633604286849,-0.0048469201962597535,0.007124512834233807,-0.00034691241631926265
2016-08-04,0.009151939906137352,-0.0020162461467359586,-0.01128017796066984,0.0006945875617193496,0.0005269171653235684
2016-08-05,-0.005833982120034026,0.0022493502279129205,-0.003686324246565073,0.013311231000287584,0.000346867023648703
2016-08-06,0.021948272861971888,0.003034902781079217,0.000528029574986772,-0.0058605827565469315,0.0005391136268851997
2016-08-07,-0.00797244215264346,0.005517963904709682,0.0016080593731544913,0.0018845145750416925,0.00015985169714556144
2016-08-08,0.0033443474170625417,-0.0003654754671680321,0.0010720263571742845,0.015164906526294175,0.0004413398568696015
2016-08-09,0.010533806594858277,-0.0021003683873896508,-0.009736359142287194,0.013867941741180338,0.0004068811845106705
2016-08-10,0.01756712544428308,-0.0020291886108073465,-0.006275263535242634,-0.01822564212381716,7.335601974342332e-06
2016-08-11,0.01201869954673257,-0.0018889053782140171,0.00201907037794225,-0.007138947233886712,0.00023302075086629632
2016-08-12,-0.012970324044546039,-0.0019076128749757584,-0.02042270976275346,0.017461442222672874,-0.00038259841931131755
2016-08-13,0.01445930692996982,0.010619704352352065,0.0020122745349532485,0.011255038811818462,-0.00016792822965037654
2016-08-14,0.02076836588765129,0.01345843118986032,-0.004682610663504157,0.010220962653384427,-0.00021749732272444426
2016-08-15,-0.009204047462210365,-0.007789613730280026,-0.00283244172219396,-0.0062237264389298635,0.0005161873367033758
2016-08-16,-0.002611902578413436,0.0028799805343901488,-0.0031257187992177835,-0.015187719159900201,0.0002160124535746125
2016-08-17,-0.021880475119922197,-0.005292642339130536,-0.005890360875903669,0.032430092402439624,0.00041800465679156713
2016-08-18,0.0016372064976837028,0.012568485661453395,-0.004840784445388981,0.010414076402493014,0.00019388675202091317
2016-08-19,0.003481626741003533,0.013045623850285105,0.007254539999743299,-0.001574441719416583,-0.0003902881671506349
2016-08-20,-0.010783526017080802,-0.0034444141527284165,0.0031727022019885005,-0.010384534891736475,0.0008905591340804167
2016-08-21,0.018076673537116023,0.00970279828395578,-0.0021613935349751204,-0.00522759988024678,-0.0001688737516226685
2016-08-22,0.0013077124747345307,0.0028037409126468156,-0.00943052857155845,0.010684675423943584,8.205037714491426e-05
2016-08-23,-0.021828645340236017,-0.012911690494759646,0.00043889149670011003,0.026042591330508066,0.0003062501379657482
2016-08-24,-0.015158812875821366,0.001487888739447258,-0.007919907673004122,0.022820037165237752,-1.7437936335952487e-05
2016-08-25,-0.0006864653044560537,0.012670712191384477,-0.007726710926718623,-0.007094570841312745,-5.286412890670881e-05
2016-08-26,0.012505929957053059,-0.0119312111802364,-0.02714964670481069,0.010061865581893798,0.00030473439818239805
2016-08-27,0.014392497812584632,-0.001349937402817575,-0.006808610147233656,0.012622965022480082,-0.0004579608992049161
2016-08-28,-0.004123022138297891,0.0009953585922014556,0.005016641808133815,-0.0069887899350724965,0.00014180027998513342
2016-08-29,-0.02859396764679299,-0.012408185158943243,0.009073248210527938,-0.008033434692227628,0.000149530664476524
2016-08-30,0.005612571390531628,-0.002062229349292527,-0.00011599958656019875,-0.01158451936494948,6.587594474564902e-05
2016-08-31,0.007516162921043979,0.003158114844067,-0.005752762017833996,0.004833763192050393,0.00035603330839005054
2016-09-01,-0.023485058159507865,0.006196196795220491,0.004491405305577441,0.01018665599231357,0.0005080497164169535
2016-09-02,-0.015580592483763311,-0.010122997372733072,0.00030026303002133903,-0.0037245579917694004,0.000677406038111208
2016-09-03,-0.009579978327315986,-0.007358704499933671,0.0031285707940029456,-0.011894480005899107,6.324671203320804e-06
2016-09-04,0.004104331921394297,-0.0022908877978463317,-0.0018596287847895657,-0.005291384843994346,-0.000346060929295644
2016-09-05,0.004152578504716632,0.017839506829568055,0.0021990052520001885,0.0016610606033512132,0.00034913954018508405
2016-09-06,-0.014387894588127356,0.013375708333252063,0.007602056153590093,0.018276566511045297,-9.993131059061891e-05
2016-09-07,0.02159228207887465,0.012120989745850526,0.0011417441065936591,-0.0038649038204299027,5.267322415386366e-05
2016-09-08,0.014395643303229337,0.004466876292856355,-0.01818829205863893,-0.002431110589350544,7.241647112860166e-05
2016-09-09,0.004017460475850169,0.0003530000765135579,0.008956961458560446,-0.027754239534484818,0.00017617832991209366
2016-09-10,-0.02078179452441445,0.002924725459794478,0.005206475868293527,0.008384312467456514,-0.0001411451756650873
2016-09-11,0.015315524137452676,0.013349747719967811,0.0031535428126748064,-0.0069217491499761275,0.0003135902586666607
2016-09-12,-0.007833296634020324,0.006613048500580935,0.016327566424810893,0.0032221032968151697,-9.885079655344247e-05
2016-09-13,0.004616684835430963,-0.011435735562448163,0.0018279768790450972,0.0012646905033481335,-0.0004579844085437162
2016-09-14,-0.013134556159949698,-0.005492456534709175,0.0003217988856863621,-0.008572584084475306,0.0002534691646618784
2016-09-15,0.00333541134886222,-0.001119456806515756,-0.006718434924189355,0.015165935853886562,0.000652356611880834
2016-09-16,-0.005230617488701265,-0.00697570620098802,0.004364828459436101,-0.00533705541102778,8.704638971268029e-05
2016-09-17,0.00902460916054981,-0.016433051857178322,0.00582760294024055,-0.00755799455743937,1.3442230095858068e-06
2016-09-18,-0.0006351644142090619,-0.000457122997539506,-0.013328694589048331,0.026021494541801714,0.00014396873163816215
2016-09-19,0.005567466463704207,0.010399389035455144,-0.00755349558829218,0.010115167497121241,4.66533610547333e-05
2016-09-20,0.010272947724036674,-0.018266143619392335,-0.00598276728166388,-0.006710677959200985,0.00026710241290059107
2016-09-21,0.005882612014826821,-0.005522820952989253,-0.00771027626391135,0.002424243483388753,-0.00015146337481846268
2016-09-22,0.010217159553224586,-0.001335991046867509,-0.025489253142994585,0.011468037000445951,-0.00019615817566618677
2016-09-23,-0.018605970799542734,-0.015857161078963147,0.00329861147024907,0.0167389653012167,0.000229596218134922
2016-09-24,-0.006663370711650674,0.003011397054155146,-0.001207903215746683,-0.003383584450630926,-0.0002326376836811235
2016-09-25,-0.020010883857415583,-0.007989732045393447,0.005281508267099772,0.0015788360481910435,-6.488630669451798e-08
2016-09-26,-0.01061687244771895,0.00363539284223048,-0.006900542422101899,0.017557566058218503,-0.00018471630854721753
2016-09-27,-0.008364046557329237,-0.015880703250485444,-0.004106256205028705,0.014961044803914626,0.00029335996321694363
2016-09-28,0.011807199841653822,0.007593453331590999,-0.010216849359915932,0.0012359253532403,-0.00011478724628023556
2016-09-29,0.015911154878898156,-0.008095659434781993,0.0020611523538544055,0.0023004293094733485,0.0007072285770762616
2016-09-30,-0.004369686555271174,0.005972232930227508,0.02035469721589259,-0.01863865490538608,-0.00035253985088638736
2016-10-01,-0.021504695648209986,0.0023174341101249818,-0.00885051887481582,0.010411408367043743,0.0002686930878516863
2016-10-02,0.0025627799423522473,0.004687767921095589,0.0021281728236048013,0.012015875010298237,-0.000168999084867614
2016-10-03,-0.007484874842971131,-0.009003689224285865,0.00729000992347125,0.006317585233940208,0.00027307499763958113
2016-10-04,0.014197084174999364,-0.008280964098625306,0.008578140785460531,0.004762224220899652,0.0003626515313882008
2016-10-05,0.021169676376259057,-0.011404325779956016,-0.010995696291239133,-0.007440539320027496,0.00035819700794487917
2016-10-06,-0.011833478074806485,0.0048139452782539754,0.01484169861776044,0.0015119896460086399,0.00022032555272242098
2016-10-07,-0.011107819751618434,-0.01049222158831137,0.011280295160482191,0.003224420871560074,0.00011866238755354196
2016-10-08,-0.0044655160665251145,-0.02043562328955025,-0.010308658471325208,0.027527632353066343,-0.0002723532149690161
2016-10-09,0.0026129416619512453,0.01030721123387199,-0.00867444597793953,0.008869933066419974,0.00042636800750436496
2016-10-10,0.0005504278096393404,0.027800923934934708,-0.008657835133475046,0.020444167290109626,7.652494961060303e-05
2016-10-11,0.009400645736043291,0.006300609746128456,-0.006887755403576921,0.005384312838611431,-0.00045423157153164567
2016-10-12,0.007434950717229582,0.0045013815195124665,0.004167319226378191,0.006578940946197143,0.0002467417469295474
2016-10-13,0.0021305818730577497,-0.007995397196344676,-0.007159954762871778,0.016661281887822718,0.0005833555098541765
2016-10-14,-0.002370154400580811,-2.2168919622540345e-05,-0.006288733422516641,0.018170112787927684,0.0003405389802008284
2016-10-15,0.023027524686983342,-0.0035071614125353878,-0.009054145995402336,0.00146467429533709,0.00033457744547946415
2016-10-16,-0.0021086081651722015,-0.008822391916975307,0.006373675247497667,0.0033208785675538518,-0.000157646833673929
2016-10-17,0.016200962978526582,0.01477690694939335,-0.00039485209127868546,-0.002315557022505479,0.0003054641755161233
2016-10-18,-0.009637443456133153,-0.001727748661313389,-0.014599483101375169,0.02332442627645577,-0.00036087175482071686
2016-10-19,0.017925473135645412,0.0006865210312823402,-0.005793931964258998,-0.0078007719132081,4.0228663295606925e-05
2016-10-20,0.016936190851170298,-0.020318377308040658,0.0028990849056794387,-0.005676337948288449,-0.00024922370325018695
2016-10-21,-0.01212682612231177,0.013606742503155862,-0.0020045369995179635,-0.004761149360342803,0.000489172790661227
2016-10-22,0.004350224821789452,-0.008069407403965442,-0.000385059571401701,-0.012220749224009142,0.0004776785307291147
2016-10-23,0.01277387785810028,0.007894908304601591,0.0011738498535598608,0.014678422914366513,0.00013085358336620859
2016-10-24,-0.013368686383723792,0.0015177528298877772,0.020362580866828635,-0.020249223274464094,1.7102310847422983e-05
2016-10-25,0.005257984297368951,0.0006437309493819355,-0.00871298541416512,0.016907719219483676,0.0008616965216667147
2016-10-26,0.0026904592142357156,-0.008097506669941941,-0.013932426677581123,0.01160652054587407,0.0004786410628968435
2016-10-27,0.005942321484027766,0.0012861620823289412,-0.005675591838981452,-0.008705599368059716,0.00039387433524249555
2016-10-28,0.011053769192368763,-0.012495527301061217,0.00808835824562436,-0.004217059944324772,0.0005717832580182695
2016-10-29,-0.01523626681622791,-0.01637505231263504,0.0003276173075332068,0.009038000334008034,0.0006967528574290571
2016-10-30,0.00863333819545637,-0.0004548263109487549,-0.01008285573583361,0.017799355335403208,-0.0001729012672584616
2016-10-31,0.01938277906085764,0.0014384286215745642,0.008208742404600924,-0.004613619039009831,8.780285764258106e-05
2016-11-01,-0.005648233854009898,-0.004450745985664978,0.004372173232402476,-0.0003844900650104728,-5.608063231224845e-05
2016-11-02,-0.0015254907472678628,0.0004720969755010728,-0.016101139152724608,0.017525880818035966,-0.00017763079937765448
2016-11-03,-0.013036063876353617,-0.019003773590481905,-0.013646672496491876,-0.0013674356860923218,-9.236822955037397e-05
2016-11-04,0.023167857522203922,-8.069673821603648e-05,-0.004152805509268176,-1.3691799237181457e-05,0.0001722340343173222
2016-11-05,-0.000497756797228517,-0.011584777614117373,0.01003480912009438,0.01127109929678336,-0.0003990352911963485
2016-11-06,-0.011529169585177948,-0.0051176074841450475,-0.005269370555922774,0.012986554102178546,-9.843180170585633e-05
2016-11-07,0.0256361187389671,0.016987552318546782,-0.0017951340135192052,0.005714691032453835,0.00047927827352979015
2016-11-08,-0.006167428311709779,-0.009142163673956129,0.0009911694965164073,0.010010942722696044,0.000174752289530291
2016-11-09,-0.01797340462870713,-0.01153383256150118,0.0023742973791303183,0.0028725009638161203,0.0007522447679014091
2016-11-10,-0.015747409331155825,0.0015506475031789554,0.01624539757347063,0.018036937484219567,3.5791651690348356e-06
2016-11-11,0.006131833856752172,0.0068405794763625166,0.0013608433250865673,-0.0028780705665586892,0.0002682717212335288
2016-11-12,-0.02910579235673832,0.0003991946938224206,0.008641275536924372,0.0016877908830789685,0.000775653373558758
2016-11-13,-0.007460854751023366,-0.005436879956575109,0.01703100696655301,-0.018576940351431356,-4.231764655547807e-05
2016-11-14,-0.0013086583513897529,0.007863315067068635,0.003488470563736758,-0.014369853425251829,-3.666496114299058e-05
2016-11-15,-0.0066732887088366295,-0.002128455562056806,0.004977657416327784,0.0033298254499638438,-0.0004284387412785337
2016-11-16,0.012803828657282874,0.005208361741525708,0.008828393311508073,-0.0049607065576809444,0.00047783650706368155
2016-11-17,0.005841836448724739,0.014261468426224645,0.005192092556879664,-0.004812223857714277,0.0008467020405870278
2016-11-18,0.010765515699846816,0.00786832764275238,-0.01127671088390593,-0.007679255423630298,0.00022314909174353718
2016-11-19,0.002100652058568032,-0.005429227685654445,-2.903114878982313e-07,0.015968075862607695,0.00034998357247131113
2016-11-20,-0.012892442397943333,-0.003786760724957619,-0.0034547065999404737,0.0028749096521693165,6.756917123237611e-07
2016-11-21,-0.0051616741400897625,-0.01315728136375798,-0.001524166217787572,-0.003837471679417183,-0.0007917372276511842
2016-11-22,0.02432990199285184,0.01572781240011544,-0.006322542192616565,-0.0012880377729251923,-0.00023808405065832926
2016-11-23,0.02016655452444068,0.022630590136918042,2.9810346575017966e-05,0.006738938401855747,0.00018616252680675216
2016-11-24,-0.01517330881550681,-0.0071678917374211806,0.003990342239185771,-0.002780502025815331,6.208307197115286e-05
2016-11-25,-0.0006603998175103729,-0.0008798694479711882,0.0007117242963776962,-0.01100104138911355,-9.488647816782394e-05
2016-11-26,-0.014565660558392812,0.0063538180075004445,-0.011713076200147204,0.026587021938299083,0.0005676113970716397
2016-11-27,-0.003116821823207013,-0.025711388117725248,-0.0058725066489156005,0.0026038157006218667,-0.00018735613873053142
2016-11-28,-0.005599544096833544,0.013591495017561074,0.009087026540676028,-0.012557003671352403,-0.0003722440592277161
2016-11-29,-0.003406266712125532,-0.0027438077876851402,0.004616162626199021,-0.0075737621226722755,0.00029205960382412216
2016-11-30,0.02295686244383902,0.012801156484710455,-0.003846073399902802,-0.0050288243462237306,1.8610903288343944e-05
2016-12-01,0.014163838446978569,-0.002980695069732367,-0.0033988437142158535,-0.0015068687663984906,-2.709478404792833e-05
2016-12-02,-0.01558982063572591,-0.00017556582721246314,0.003676473341720989,0.008299813422268251,-3.7115917898320584e-05
2016-12-03,0.014632096835794917,-0.0052847681247669785,0.009297585145897267,-0.029960180249386462,0.00026789207956107517
2016-12-04,0.0059453857154476725,-0.006356811797442226,0.0011282568200930614,0.01053155859667609,-0.0005672799226921071
2016-12-05,0.006263701921588132,-0.022649736862034024,-0.012521605916627414,0.022364806724988008,-5.229173542867265e-05
2016-12-06,-0.0132755231940592,-0.004701470121366483,0.01921117819793398,-0.02863845175349081,-0.00020017911631607074
2016-12-07,0.01785568786227139,0.0217556946864156,-0.0015851298693081626,-0.01517041207018776,0.0007910810348449745
2016-12-08,0.018986241403611163,0.010637402198055581,-0.00923468593269315,0.0013880478911924281,8.044370301585894e-05
2016-12-09,0.004260471440393038,0.01493355025906716,0.00851952354270877,-0.01691050176246263,0.0005645080103946366
2016-12-10,0.004053973986800222,0.007527402378130281,0.012041012949084856,-0.02047431592983417,0.00011966838430568192
2016-12-11,-0.005788758727750693,-0.01630489823420561,0.0018855742445491289,0.02586205553250927,-0.00044861763154605596
2016-12-12,2.8566743663597334e-05,0.006219582109899367,0.0022225948230649613,-0.0016751326815741807,-0.00027826230915992367
2016-12-13,0.0031176363955117345,-0.006586724959974506,-0.018868304784768353,0.025017336086197356,0.0004328155403991424
2016-12-14,0.0010068139997239296,0.0024631261837873906,0.008903286915086503,-0.003656338740246633,0.0004156911465160896
2016-12-15,-0.003062067279794482,0.012030373880581641,0.005481753464977823,0.000797131634211022,-0.0002690792607847595
2016-12-16,0.003748918050743691,-0.007176553883192659,-0.006852090056090637,-0.005047570672809106,-0.00020488005583038557
2016-12-17,0.025166645099292024,0.018244112950232406,0.012024428236868022,-0.027624790070718726,0.00015339520264821574
2016-12-18,-0.014669652538626657,-0.00979602779387216,-0.0048545000464025635,0.02097972974088676,6.151763057091474e-06
2016-12-19,0.01285555271963149,0.008607317219552992,0.016620461814616655,-0.030479834345160363,0.0005275735708454804
2016-12-20,0.013765274420127137,-0.006400830634010745,0.00376517738798216,-0.0038965296455965906,5.930409368954783e-05
2016-12-21,-0.00919730364415309,-0.008853253915858275,0.01738679979270646,-0.009844613138557707,0.0003773001758303343
2016-12-22,-0.008812304025093191,-0.00935643715666484,0.009558294985911943,-0.01854364752304744,1.7233680863802474e-07
2016-12-23,0.0008013141066535944,0.0012849526172207708,-0.001141786559194479,0.005359506654335781,0.0003491814314682884
2016-12-24,0.008966157763700347,-0.007545246499413636,-0.00542057615002159,0.013250975602958043,0.00041273975826950255
2016-12-25,-0.01559441115066039,9.81609209975387e-05,-0.011437639347826115,0.0144942780451348,0.000728692806267953
2016-12-26,-0.010641889378587014,-0.010272007420541303,0.00735882995379279,-0.01846217179395489,-6.83467202263162e-05
2016-12-27,0.007355630012381164,-0.004501532701063376,-0.0041533391140993504,0.00843931673824351,0.0002637269170465477
2016-12-28,0.0035142380365647988,-0.002477226587574502,0.0019233166206914449,-0.0035879351365975653,0.00027514759436593684
2016-12-29,-0.005386436500921108,-0.0028689346117915498,-0.0066567972679801015,0.006478975438347662,-0.00012448888074053944
2016-12-30,-0.012578229128072506,-0.00015233900287316937,0.00508831025611853,0.009244571638512946,-4.83940963533173e-06
2016-12-31,0.0051601708472111246,0.006450371684227253,0.003514091818271129,-0.011781916766493709,0.00017799745583859175
2017-01-01,0.0046484181703367305,0.0011022410668844454,-0.017217540112573045,0.013208075316818224,0.0008278341545543278
2017-01-02,-0.0037911013799875443,-0.007785378002643077,0.0029433277788980788,0.0021714056431721184,0.0005066286461492047
2017-01-03,-0.014254313564019825,0.00404539458196517,0.009159888784584737,-0.0024419354889646913,0.00023762885898003108
2017-01-04,0.012401961169058558,0.01109506314388928,-0.010122964244570204,0.013401091780188536,0.00011057738552669939
2017-01-05,0.0012540296897126635,0.0010137146456371995,-0.0010702971083498259,0.013488674253522147,0.00010458370213920175
2017-01-06,-0.012642321853307267,-0.006451196991895622,0.0038380387364860954,0.014238562828782839,0.0003209093515951741
2017-01-07,-0.009507295079465728,0.02196043409629218,0.008229345433951167,0.01329393053589315,8.316682600662194e-05
2017-01-08,0.006620479651794155,0.009544092938286666,0.009752272056112454,0.003300690894018478,0.0004056686138630576
2017-01-09,-0.003267228796400852,-0.006166959674233018,0.002745878258384427,0.008817574472256338,6.0801954037984236e-05
2017-01-10,0.012818174359229662,0.0167763022152064,-0.007535663897395599,-0.005453148545262668,8.67383933167187e-05
2017-01-11,0.003989650588807238,-0.0041628529411719024,0.009302433865480709,-0.003493837481494111,0.0001433770332857815
2017-01-12,-0.01632919067830663,-0.016126475302474942,0.004041047872805256,-0.020934800453858725,0.00044990318502367306
2017-01-13,-0.0014383479072172562,0.03098718509810018,0.023786474558234155,-0.015059292700211556,9.745937334977319e-05
2017-01-14,0.012007173874984999,0.019017752830324405,-0.01268339248154751,-0.011212092692589519,-6.497016694325143e-05
2017-01-15,0.0071959300968438,0.006365367669109563,0.007931030443703748,-0.019591221461980148,-0.0005985643645314417
2017-01-16,0.01040397746891776,-0.005719386657158394,-0.019205138522845513,0.011891874868133723,0.0003807792401201339
2017-01-17,-0.001017680266831211,-0.004589017449406748,-0.0014589555559664973,-0.0024301563354724403,-0.0002936425492610157
2017-01-18,-0.007924058513235556,0.0033722497522440604,0.005338967177759783,0.001399410386207458,-0.0001824899286389899
2017-01-19,-0.0017104586285433313,-0.021305048675105975,-0.0012602127938157336,0.01491316756943995,-0.0003333555977420049
2017-01-20,-0.006423583293472692,0.001840646529567767,0.012082020102524084,-0.010599102700550672,-8.708597812382614e-05
2017-01-21,-0.022540880531072897,-0.003775385989683508,0.021480083069152344,-0.004945848784979849,0.0001239351620970845
2017-01-22,0.0041582784227799045,0.0008215168380841208,-0.007070211540216741,0.012968834215411899,0.0002020605768762932
2017-01-23,0.0006100250622186472,-0.009228804714649512,0.008964045343305792,-9.176862781037654e-05,-4.320131314041316e-05
2017-01-24,0.012079933159902958,-0.002175305785045946,-0.009288576628866374,-0.004990519800245704,-0.00042688177932358147
2017-01-25,0.005900071813680652,-0.016346460347470577,-0.01351008759046439,-0.015088085209991487,0.00010384297588756764
2017-01-26,-0.0013470583963372757,-0.0033954289060686097,-0.008170473676067188,-0.005769981766930207,0.00027721513991633734
2017-01-27,-0.006011317776154089,0.0018058137383459572,-0.0049319328324027014,0.008169047798863432,0.0005414463780846026
2017-01-28,0.007235882213207853,-0.0023889167931402198,0.00011044581695484864,-0.004738787273050019,0.00013343440583184622
2017-01-29,-0.0033898782286195116,-0.002266923372102736,0.0024412480707926626,-0.010770483052290914,-0.0001890193736180349
2017-01-30,-0.015777180529037187,-0.018749913047802907,-0.008359198960438853,0.011659695271927109,-0.00015024925471604175
2017-01-31,0.006390375864105111,0.0017395304496359565,-0.016621290855392445,0.01745145769801491,0.0003863299499504358
2017-02-01,-0.011177618877810899,0.0017033807652109525,-0.003423578906351437,0.0079169579721946,-0.0002673271807190698
2017-02-02,-0.02049192960283978,-0.008023956214895737,0.0031689543109949033,0.00010153542484316633,-0.00024198219068546136
2017-02-03,-0.004255623608725879,0.001727125932467801,0.0012590679806375586,0.003114674038921086,-8.011406787691635e-05
2017-02-04,0.014059850682756125,-0.008292267884508688,-0.0007162566321162382,0.007941396204531118,0.0002824241924871383
2017-02-05,-0.0019554361134913483,-0.005468155667452605,0.00808921614159042,-0.020158873813665358,-0.00017460803973750097
2017-02-06,-0.004228338361086232,0.011065040234142226,0.006088122184033429,-0.011551458505222876,3.321464067195792e-05
2017-02-07,-0.0067545014005563585,-0.008241861237328127,0.008402906187945773,-0.01851844253981853,0.0006376707212231944
2017-02-08,0.010056871688183054,0.012700488340859748,-0.0039028732039016805,-0.00034352309712968324,-0.0003204480109801611
2017-02-09,-0.0057096037262430975,0.0035788427312371637,0.012519642533560197,-0.017903250150988557,1.5828831907064447e-05
2017-02-10,-0.0013584647715297747,-0.013700727590165822,0.0031196552802034484,-0.01023331579528197,6.941020502428787e-05
2017-02-11,-0.004862212952501754,-0.008604451795342622,7.501417821080939e-05,-0.0010229843261946273,1.3828157194228395e-05
2017-02-12,-0.00808466032773538,0.0013936412349925761,0.015597092021271696,-0.0064533783117408415,0.0004447001277471951
2017-02-13,-0.01579675176218857,-0.0018119089041455313,-0.004724682729329111,-0.006482911315408856,-0.0001019277226962401
2017-02-14,0.014295043022288543,0.012248061952524715,0.0005428822473577542,-0.01953857542253266,6.912978681592315e-05
2017-02-15,0.0039207450216308,0.0025693390008232828,-0.01488376950255632,0.0008720576943741076,0.00011076978232064827
2017-02-16,0.0066546449937837735,-0.019702694221185563,-0.005799985337936581,0.0020569320849143195,0.000398555003870591
2017-02-17,0.008479258082078332,0.007465245676821349,-0.007000052940932154,-0.016555807620579246,7.152399129434109e-06
2017-02-18,0.012077683624492139,0.016048050360064806,0.005397905356438202,-0.0013293274965671144,0.00025052763064872243
2017-02-19,-0.006076192907612797,-0.002510180074349328,0.014596918974939435,-0.01815225863041192,0.0006395598931666527
2017-02-20,-0.003348123481195445,0.01209889914046273,-0.008094925670329555,0.014829924446432398,-0.00010110839918293539
2017-02-21,-0.01608862691142672,-0.001288561813090321,0.012089288907495957,-0.011852517001056962,-0.00034119326698685255
2017-02-22,-0.0006655882153790665,-0.0009441655072095918,0.004624978815592664,0.007276855330655153,0.00011223835788704268
2017-02-23,0.022028620491507115,0.006904923347111626,-0.006905261868905992,-0.018088241874921876,4.8222408304750335e-05
2017-02-24,-0.0035154594605144624,0.008544433906879369,0.006164073936015997,-0.014311303965975446,0.00018520741293852726
2017-02-25,0.008230722105576987,0.01652359079763262,0.00783825971158627,0.0017186052252404292,0.00014987769036067726
2017-02-26,0.004930112964963674,0.013134702978748223,-0.009424221121551312,0.003306668263612698,-0.00011238390237016118
2017-02-27,0.004823376173293242,0.0129260853550542,-0.003612784639173898,-0.022313213363129424,1.1150504051769046e-06
2017-02-28,0.01105029761809528,0.007581096342764015,0.0020829435230955828,-0.006871346083355886,-0.0002719044341958819
2017-03-01,0.006409952761882942,-0.006630811306607924,0.014881399393938257,-0.0070394517883895355,-5.193464377970772e-05
2017-03-02,-0.006720263432646244,-0.0022900096145703442,-0.00029670919330820596,0.014479886768734778,0.00018966795541713687
2017-03-03,-0.008121604571434175,0.016524691538313152,0.005317255489744296,0.009082783243114938,-6.062096184478673e-05
2017-03-04,0.004636476783619671,0.00402868353659162,-0.015195017310057336,0.031516775094155326,0.0005374671755481048
2017-03-05,-0.004224114410994354,-0.0114839315799958,0.0022626449797106558,7.449462724330816e-05,0.00024297756987692008
2017-03-06,0.0026373866005454244,0.005482330776770665,0.011920873216136402,-0.002475187993448613,-0.0001996580252865635
2017-03-07,0.016283939380590418,0.01932802733941579,0.02416487304626311,-0.03228671693539306,0.0002074530243721842
2017-03-08,-0.023859817717612076,0.0002768742107438173,0.0019726484231967897,0.027282970046059965,-0.00011302840148772874
2017-03-09,-0.019280816045381927,-0.008617727686124909,-0.01187017421744245,0.02257627616787011,-0.0005194876401297523
2017-03-10,0.0007364038405747115,-0.01982610581546055,-0.005584066655367329,0.01962071128409064,0.00024454578947606366
2017-03-11,-0.00965831017678321,-0.0023223261853138367,0.0024719999724967254,0.006690070008663185,-0.00029956753651069605
2017-03-12,0.007310484374047046,-0.024460808712054777,-0.01041630462913135,-0.0019223574258998,0.00033043158100123276
2017-03-13,0.0006684997025229091,-0.013362134021241721,-0.009799134788452553,0.008153194411427013,0.00010604850911898311
2017-03-14,-0.006344295211488325,-0.005947832357135836,0.006427725383642413,-0.008032570778632122,0.00010320624709723436
2017-03-15,0.025692995856562078,-0.008193684584672279,-0.02211832137128355,0.015358121341179594,-8.280009156711438e-05
2017-03-16,-0.003303947878742225,-0.008192889872717149,-0.0022495299407514504,0.019230503263109166,0.0003835990977417986
2017-03-17,0.010453032442763138,-0.011375773185427733,-0.013255313555134639,-0.024321802561722016,-0.00012397861530121797
2017-03-18,0.011554089554540774,0.007489336653291364,-0.003194964414049027,-0.0005264840728576804,-8.602616993360964e-05
2017-03-19,0.002791002383091156,0.00801725782014681,-0.011935664195046238,0.012150315336252372,0.0004246417597988873
2017-03-20,-0.004432777255795314,0.0058467652065794925,0.024564886194583906,-0.016282903118817707,0.0002548324575241109
2017-03-21,-0.00819648492610625,3.7221545731300145e-05,0.005975190125655984,0.0009839862624174617,-0.0001902214558340636
2017-03-22,0.002809682297667039,0.014731668721982059,0.005445862769960737,0.007193821896809897,5.6300627333462954e-05
2017-03-23,0.009144027742862916,0.004684243330521602,-0.008800895830044985,0.007634465443425905,-0.0001814027080328073
2017-03-24,-0.006970764432126691,0.00037676898514986,0.0044321839516522936,-0.012812085552205981,0.00046292669475601406
2017-03-25,0.007070868493782639,-0.005241189284488948,-0.01449021077851968,0.006597304613604178,-9.50668638204487e-06
2017-03-26,0.0017232899958990282,-0.0030908523717025536,-0.0165220794319344,0.007505573866186041,3.469140907197814e-05
2017-03-27,0.007789387026364336,-0.00502485811200484,0.010793123589446058,-0.0304545083770609,0.0005439313245638776
2017-03-28,-0.00220942997833381,0.007852649611827982,0.002700918961190161,0.012042405185994014,8.944830289029087e-06
2017-03-29,-0.012398455704789499,0.011082742746909624,0.004242543213461225,0.005004800303780454,0.0005198626780266106
2017-03-30,-0.011621546022030851,0.0032979585200967826,-0.0009517551447278271,0.004020948887362912,0.00015371811516998507
